TREAT,AGE,EDUC,BLACK,HISP,MARR,RE74,RE75,RE78,U74,U75,AGESQ,EDUCSQ,NODEGREE,RE74SQ,RE75SQ,U74BLACK,U74HISP,REDIFF
0,30,17,0,0,1,27429.7,25064.5,20688.2,0,0,900,289,0,7.52e+08,6.28e+08,0,0,-4376.301
0,31,12,0,0,1,27429.7,22379,0,0,0,961,144,0,7.52e+08,5.01e+08,0,0,-22379
0,24,16,0,0,0,27429.7,22200,25712.4,0,0,576,256,0,7.52e+08,4.93e+08,0,0,3512.4
0,29,14,0,0,1,27429.7,22099.7,29644.7,0,0,841,196,0,7.52e+08,4.88e+08,0,0,7545
0,25,12,0,0,1,27429.7,21483.9,28520.1,0,0,625,144,0,7.52e+08,4.62e+08,0,0,7036.199
0,28,13,0,0,1,27429.7,20588.7,23578.6,0,0,784,169,0,7.52e+08,4.24e+08,0,0,2989.9
0,31,17,0,0,1,27429.7,0,0,0,1,961,289,0,7.52e+08,0,0,0,0
0,46,12,0,0,1,27233.8,28645.2,28076.8,0,0,2116,144,0,7.42e+08,8.21e+08,0,0,-568.3984
0,34,13,0,0,1,27233.8,25064.5,31032.3,0,0,1156,169,0,7.42e+08,6.28e+08,0,0,5967.801
0,43,12,0,0,1,27233.8,25064.5,29554.5,0,0,1849,144,0,7.42e+08,6.28e+08,0,0,4490
0,22,12,0,0,1,27233.8,14322.6,32510,0,0,484,144,0,7.42e+08,2.05e+08,0,0,18187.4
0,52,12,0,0,1,27220.1,24706.5,32510,0,0,2704,144,0,7.41e+08,6.10e+08,0,0,7803.5
0,33,17,0,0,1,27037.9,31867.7,28815.7,0,0,1089,289,0,7.31e+08,1.02e+09,0,0,-3052
0,29,17,0,0,0,27037.9,29182.3,26599.1,0,0,841,289,0,7.31e+08,8.52e+08,0,0,-2583.201
0,28,17,0,0,1,27037.9,27750,51720.4,0,0,784,289,0,7.31e+08,7.70e+08,0,0,23970.4
0,50,12,0,0,1,27037.9,26854.8,27337.9,0,0,2500,144,0,7.31e+08,7.21e+08,0,0,483.0996
0,48,12,0,0,1,27037.9,25064.5,23643.6,0,0,2304,144,0,7.31e+08,6.28e+08,0,0,-1420.9
0,25,13,0,0,1,26996.7,28197.6,22165.9,0,0,625,169,0,7.29e+08,7.95e+08,0,0,-6031.699
0,42,17,0,0,1,26842,31330.6,36943.2,0,0,1764,289,0,7.20e+08,9.82e+08,0,0,5612.6
0,27,16,0,0,1,26842,22200,19210.4,0,0,729,256,0,7.20e+08,4.93e+08,0,0,-2989.6
0,29,12,0,0,1,26842,20588.7,42854.1,0,0,841,144,0,7.20e+08,4.24e+08,0,0,22265.4
0,31,12,0,1,1,26842,6982.26,17732.7,0,0,961,144,0,7.20e+08,4.88e+07,0,0,10750.44
0,31,12,0,1,1,26842,6982.26,17732.7,0,0,961,144,0,7.20e+08,4.88e+07,0,0,10750.44
0,27,12,0,0,1,26646,29540.3,35465.4,0,0,729,144,0,7.10e+08,8.73e+08,0,0,5925.098
0,29,15,0,0,1,26646,19693.5,32510,0,0,841,225,0,7.10e+08,3.88e+08,0,0,12816.5
0,29,17,0,0,0,26614.7,28503.7,29315.1,0,0,841,289,0,7.08e+08,8.12e+08,0,0,811.4004
0,50,12,0,0,1,26450.1,30077.4,26599.1,0,0,2500,144,0,7.00e+08,9.05e+08,0,0,-3478.301
0,30,16,0,0,1,26450.1,28197.6,29554.5,0,0,900,256,0,7.00e+08,7.95e+08,0,0,1356.9
0,39,12,0,0,1,26450.1,27750,6354.22,0,0,1521,144,0,7.00e+08,7.70e+08,0,0,-21395.78
0,30,15,0,0,1,26450.1,27571,29554.5,0,0,900,225,0,7.00e+08,7.60e+08,0,0,1983.5
0,42,16,0,0,1,26450.1,27499.4,29554.5,0,0,1764,256,0,7.00e+08,7.56e+08,0,0,2055.1
0,29,15,0,0,1,26450.1,27250.5,28815.7,0,0,841,225,0,7.00e+08,7.43e+08,0,0,1565.199
0,28,12,0,0,1,26450.1,26858.4,29480.6,0,0,784,144,0,7.00e+08,7.21e+08,0,0,2622.199
0,40,16,0,0,1,26450.1,26854.8,32421.3,0,0,1600,256,0,7.00e+08,7.21e+08,0,0,5566.5
0,40,16,0,0,1,26450.1,26854.8,32421.3,0,0,1600,256,0,7.00e+08,7.21e+08,0,0,5566.5
0,28,16,0,0,1,26450.1,26854.8,29554.5,0,0,784,256,0,7.00e+08,7.21e+08,0,0,2699.699
0,25,12,0,0,1,26450.1,26836.9,35465.4,0,0,625,144,0,7.00e+08,7.20e+08,0,0,8628.498
0,46,14,0,0,1,26450.1,26496.8,29554.5,0,0,2116,196,0,7.00e+08,7.02e+08,0,0,3057.699
0,47,13,0,0,1,26450.1,25959.7,26625.7,0,0,2209,169,0,7.00e+08,6.74e+08,0,0,666
0,44,12,0,0,1,26450.1,25959.7,26746.9,0,0,1936,144,0,7.00e+08,6.74e+08,0,0,787.2012
0,53,12,0,0,1,26450.1,25064.5,26008,0,0,2809,144,0,7.00e+08,6.28e+08,0,0,943.5
0,55,12,0,0,1,26450.1,23990.3,29554.5,0,0,3025,144,0,7.00e+08,5.76e+08,0,0,5564.199
0,22,12,0,0,0,26450.1,23274.2,19210.4,0,0,484,144,0,7.00e+08,5.42e+08,0,0,-4063.799
0,46,16,0,0,1,26293.4,65160.6,17732.7,0,0,2116,256,0,6.91e+08,4.25e+09,0,0,-47427.9
0,46,16,0,0,1,26293.4,65160.6,17732.7,0,0,2116,256,0,6.91e+08,4.25e+09,0,0,-47427.9
0,27,17,0,0,0,26254.2,29540.3,31032.3,0,0,729,289,0,6.89e+08,8.73e+08,0,0,1492
0,25,12,0,0,0,26254.2,21483.9,26599.1,0,0,625,144,0,6.89e+08,4.62e+08,0,0,5115.199
0,50,12,0,0,1,26254.2,0,0,0,1,2500,144,0,6.89e+08,0,0,0,0
0,30,16,0,0,1,26058.2,28645.2,29259,0,0,900,256,0,6.79e+08,8.21e+08,0,0,613.8008
0,26,16,0,0,0,25862.3,31790.8,15646.2,0,0,676,256,0,6.69e+08,1.01e+09,0,0,-16144.6
0,49,12,0,0,1,25862.3,28645.2,26599.1,0,0,2401,144,0,6.69e+08,8.21e+08,0,0,-2046.1
0,45,14,0,0,1,25862.3,28645.2,26599.1,0,0,2025,196,0,6.69e+08,8.21e+08,0,0,-2046.1
0,46,12,0,0,1,25862.3,23274.2,35465.4,0,0,2116,144,0,6.69e+08,5.42e+08,0,0,12191.2
0,26,16,0,0,1,25862.3,22379,35465.4,0,0,676,256,0,6.69e+08,5.01e+08,0,0,13086.4
0,51,12,0,0,1,25862.3,20588.7,24825.8,0,0,2601,144,0,6.69e+08,4.24e+08,0,0,4237.102
0,34,16,0,0,1,25862.3,0,0,0,1,1156,256,0,6.69e+08,0,0,0,0
0,40,12,0,0,1,25707.5,20409.7,23052.5,0,0,1600,144,0,6.61e+08,4.17e+08,0,0,2642.801
0,29,16,0,0,1,25666.4,28287.1,35465.4,0,0,841,256,0,6.59e+08,8.00e+08,0,0,7178.299
0,28,17,0,0,1,25607.6,18091.2,22165.9,0,0,784,289,0,6.56e+08,3.27e+08,0,0,4074.701
0,51,12,0,0,1,25470.5,32225.8,29554.5,0,0,2601,144,0,6.49e+08,1.04e+09,0,0,-2671.301
0,30,17,0,0,1,25470.5,31330.6,38420.9,0,0,900,289,0,6.49e+08,9.82e+08,0,0,7090.299
0,44,17,0,0,1,25470.5,30435.5,21427,0,0,1936,289,0,6.49e+08,9.26e+08,0,0,-9008.5
0,37,13,0,0,1,25470.5,30435.5,32510,0,0,1369,169,0,6.49e+08,9.26e+08,0,0,2074.5
0,26,17,0,0,1,25470.5,26854.8,44331.8,0,0,676,289,0,6.49e+08,7.21e+08,0,0,17477
0,49,17,0,0,1,25470.5,26854.8,29554.5,0,0,2401,289,0,6.49e+08,7.21e+08,0,0,2699.699
0,49,17,0,0,1,25470.5,26854.8,29554.5,0,0,2401,289,0,6.49e+08,7.21e+08,0,0,2699.699
0,30,12,0,0,1,25470.5,25959.7,28076.8,0,0,900,144,0,6.49e+08,6.74e+08,0,0,2117.102
0,37,12,0,0,0,25470.5,25780.6,22461.4,0,0,1369,144,0,6.49e+08,6.65e+08,0,0,-3319.199
0,37,12,0,0,0,25470.5,25780.6,22461.4,0,0,1369,144,0,6.49e+08,6.65e+08,0,0,-3319.199
0,51,16,0,0,0,25470.5,24169.4,12708.4,0,0,2601,256,0,6.49e+08,5.84e+08,0,0,-11461
0,31,12,0,0,1,25470.5,23274.2,22165.9,0,0,961,144,0,6.49e+08,5.42e+08,0,0,-1108.299
0,46,12,0,0,1,25470.5,23274.2,29554.5,0,0,2116,144,0,6.49e+08,5.42e+08,0,0,6280.301
0,27,12,0,0,1,25470.5,23095.2,31032.3,0,0,729,144,0,6.49e+08,5.33e+08,0,0,7937.102
0,24,12,0,0,1,25470.5,22737.1,25121.4,0,0,576,144,0,6.49e+08,5.17e+08,0,0,2384.301
0,23,12,0,1,1,25470.5,21483.9,32510,0,0,529,144,0,6.49e+08,4.62e+08,0,0,11026.1
0,44,12,0,0,1,25470.5,21483.9,25634.1,0,0,1936,144,0,6.49e+08,4.62e+08,0,0,4150.199
0,27,12,0,0,0,25470.5,21483.9,25121.4,0,0,729,144,0,6.49e+08,4.62e+08,0,0,3637.5
0,28,13,0,0,1,25470.5,19693.5,26599.1,0,0,784,169,0,6.49e+08,3.88e+08,0,0,6905.6
0,25,13,0,0,1,25470.5,18798.4,23643.6,0,0,625,169,0,6.49e+08,3.53e+08,0,0,4845.199
0,49,12,0,0,1,25470.5,17953.4,20244.9,0,0,2401,144,0,6.49e+08,3.22e+08,0,0,2291.5
0,20,12,0,0,1,25294.1,18798.4,25121.4,0,0,400,144,0,6.40e+08,3.53e+08,0,0,6323
0,26,16,0,0,1,25078.6,30793.5,36943.2,0,0,676,256,0,6.29e+08,9.48e+08,0,0,6149.699
0,33,16,0,0,1,25078.6,26854.8,24449,0,0,1089,256,0,6.29e+08,7.21e+08,0,0,-2405.801
0,35,12,0,0,1,25078.6,26854.8,29554.5,0,0,1225,144,0,6.29e+08,7.21e+08,0,0,2699.699
0,25,16,0,0,0,25078.6,25601.6,30145.6,0,0,625,256,0,6.29e+08,6.55e+08,0,0,4544
0,46,12,0,0,1,25078.6,24169.4,26780.8,0,0,2116,144,0,6.29e+08,5.84e+08,0,0,2611.4
0,26,12,0,0,1,25078.6,23274.2,26599.1,0,0,676,144,0,6.29e+08,5.42e+08,0,0,3324.9
0,27,17,0,0,1,25078.6,19693.5,24530.3,0,0,729,289,0,6.29e+08,3.88e+08,0,0,4836.801
0,27,17,0,0,1,25078.6,19693.5,24530.3,0,0,729,289,0,6.29e+08,3.88e+08,0,0,4836.801
0,32,16,0,0,1,24980.7,25064.5,26599.1,0,0,1024,256,0,6.24e+08,6.28e+08,0,0,1534.6
0,44,12,0,0,1,24882.7,27929,25121.4,0,0,1936,144,0,6.19e+08,7.80e+08,0,0,-2807.6
0,35,16,0,0,1,24882.7,24527.4,36943.2,0,0,1225,256,0,6.19e+08,6.02e+08,0,0,12415.8
0,39,17,0,0,1,24823.9,25064.5,27061.6,0,0,1521,289,0,6.16e+08,6.28e+08,0,0,1997.1
0,22,12,0,0,1,24765.1,21594.9,34320.2,0,0,484,144,0,6.13e+08,4.66e+08,0,0,12725.3
0,29,12,0,0,1,24686.8,27750,24382.5,0,0,841,144,0,6.09e+08,7.70e+08,0,0,-3367.5
0,54,16,0,0,1,24686.8,26854.8,26451.3,0,0,2916,256,0,6.09e+08,7.21e+08,0,0,-403.5
0,54,16,0,0,1,24686.8,26854.8,26451.3,0,0,2916,256,0,6.09e+08,7.21e+08,0,0,-403.5
0,54,16,0,0,1,24686.8,26854.8,26451.3,0,0,2916,256,0,6.09e+08,7.21e+08,0,0,-403.5
0,26,16,0,0,1,24686.8,25422.6,29554.5,0,0,676,256,0,6.09e+08,6.46e+08,0,0,4131.9
0,44,17,0,0,1,24686.8,23274.2,23348.1,0,0,1936,289,0,6.09e+08,5.42e+08,0,0,73.90039
0,45,12,0,0,1,24686.8,15217.7,27929,0,0,2025,144,0,6.09e+08,2.32e+08,0,0,12711.3
0,48,16,0,0,1,24663.3,18082.3,25121.4,0,0,2304,256,0,6.08e+08,3.27e+08,0,0,7039.1
0,26,16,0,0,0,24490.8,27750,9605.22,0,0,676,256,0,6.00e+08,7.70e+08,0,0,-18144.78
0,22,12,0,0,1,24490.8,26854.8,25121.4,0,0,484,144,0,6.00e+08,7.21e+08,0,0,-1733.4
0,22,13,0,0,1,24490.8,26854.8,39159.8,0,0,484,169,0,6.00e+08,7.21e+08,0,0,12305
0,26,17,0,0,0,24490.8,26854.8,29702.3,0,0,676,289,0,6.00e+08,7.21e+08,0,0,2847.5
0,30,16,0,0,1,24490.8,26854.8,38420.9,0,0,900,256,0,6.00e+08,7.21e+08,0,0,11566.1
0,28,16,0,0,1,24490.8,26461,45809.5,0,0,784,256,0,6.00e+08,7.00e+08,0,0,19348.5
0,29,12,0,0,1,24490.8,25064.5,28076.8,0,0,841,144,0,6.00e+08,6.28e+08,0,0,3012.301
0,30,12,0,0,1,24490.8,25064.5,29554.5,0,0,900,144,0,6.00e+08,6.28e+08,0,0,4490
0,35,16,0,0,1,24490.8,24169.4,25638.6,0,0,1225,256,0,6.00e+08,5.84e+08,0,0,1469.199
0,35,13,0,0,1,24490.8,23990.3,22165.9,0,0,1225,169,0,6.00e+08,5.76e+08,0,0,-1824.4
0,28,13,0,0,1,24490.8,23868.6,23495.9,0,0,784,169,0,6.00e+08,5.70e+08,0,0,-372.6992
0,29,16,0,0,1,24490.8,23453.2,25860.2,0,0,841,256,0,6.00e+08,5.50e+08,0,0,2407
0,35,16,0,0,0,24490.8,21841.9,24825.8,0,0,1225,256,0,6.00e+08,4.77e+08,0,0,2983.9
0,41,12,0,0,1,24490.8,21483.9,33987.7,0,0,1681,144,0,6.00e+08,4.62e+08,0,0,12503.8
0,45,12,0,0,1,24490.8,21483.9,10639.6,0,0,2025,144,0,6.00e+08,4.62e+08,0,0,-10844.3
0,25,13,0,0,1,24490.8,18261.3,0,0,0,625,169,0,6.00e+08,3.33e+08,0,0,-18261.3
0,41,12,0,0,1,24490.8,14322.6,22165.9,0,0,1681,144,0,6.00e+08,2.05e+08,0,0,7843.301
0,34,12,0,0,1,24486.9,22200,22904.8,0,0,1156,144,0,6.00e+08,4.93e+08,0,0,704.8008
0,28,12,0,0,1,24383.1,15217.7,19210.4,0,0,784,144,0,5.95e+08,2.32e+08,0,0,3992.7
0,28,12,0,0,1,24294.9,18261.3,21427,0,0,784,144,0,5.90e+08,3.33e+08,0,0,3165.699
0,23,12,0,0,1,24099,26854.8,17437.2,0,0,529,144,0,5.81e+08,7.21e+08,0,0,-9417.602
0,36,13,0,0,1,24099,25064.5,25564.7,0,0,1296,169,0,5.81e+08,6.28e+08,0,0,500.1992
0,29,17,0,0,1,24099,24527.4,23643.6,0,0,841,289,0,5.81e+08,6.02e+08,0,0,-883.8008
0,28,14,0,0,1,24099,22379,27337.9,0,0,784,196,0,5.81e+08,5.01e+08,0,0,4958.9
0,27,17,0,0,1,24099,22200,25860.2,0,0,729,289,0,5.81e+08,4.93e+08,0,0,3660.199
0,27,16,0,0,1,24099,7161.29,36204.3,0,0,729,256,0,5.81e+08,5.13e+07,0,0,29043.01
0,40,15,0,1,1,24001,23274.2,26599.1,0,0,1600,225,0,5.76e+08,5.42e+08,0,0,3324.9
0,46,12,0,0,0,23918.7,12532.3,0,0,0,2116,144,0,5.72e+08,1.57e+08,0,0,-12532.3
0,31,17,0,0,1,23903.1,25601.6,27042.4,0,0,961,289,0,5.71e+08,6.55e+08,0,0,1440.801
0,32,12,0,0,1,23903.1,24812.1,12412.9,0,0,1024,144,0,5.71e+08,6.16e+08,0,0,-12399.2
0,24,13,0,0,1,23903.1,1790.32,449.229,0,0,576,169,0,5.71e+08,3205246,0,0,-1341.091
0,27,14,0,0,1,23707.1,29540.3,23200.3,0,0,729,196,0,5.62e+08,8.73e+08,0,0,-6340
0,29,12,0,0,1,23707.1,26854.8,28076.8,0,0,841,144,0,5.62e+08,7.21e+08,0,0,1222
0,51,12,0,0,1,23707.1,22379,19411.4,0,0,2601,144,0,5.62e+08,5.01e+08,0,0,-2967.6
0,37,12,0,0,1,23707.1,22200,22904.8,0,0,1369,144,0,5.62e+08,4.93e+08,0,0,704.8008
0,27,12,0,0,1,23707.1,21483.9,33987.7,0,0,729,144,0,5.62e+08,4.62e+08,0,0,12503.8
0,31,14,0,0,1,23707.1,20767.7,23939.2,0,0,961,196,0,5.62e+08,4.31e+08,0,0,3171.5
0,21,12,0,0,1,23511.2,50129,0,0,0,441,144,0,5.53e+08,2.51e+09,0,0,-50129
0,49,12,0,0,1,23511.2,35806.5,23643.6,0,0,2401,144,0,5.53e+08,1.28e+09,0,0,-12162.9
0,39,17,0,0,1,23511.2,35448.4,32510,0,0,1521,289,0,5.53e+08,1.26e+09,0,0,-2938.398
0,28,14,0,0,1,23511.2,32225.8,36943.2,0,0,784,196,0,5.53e+08,1.04e+09,0,0,4717.398
0,39,12,0,0,0,23511.2,31509.7,15516.1,0,0,1521,144,0,5.53e+08,9.93e+08,0,0,-15993.6
0,25,17,0,0,1,23511.2,29003.2,28076.8,0,0,625,289,0,5.53e+08,8.41e+08,0,0,-926.3984
0,30,12,0,0,1,23511.2,28645.2,32510,0,0,900,144,0,5.53e+08,8.21e+08,0,0,3864.801
0,25,12,0,0,0,23511.2,26854.8,18176,0,0,625,144,0,5.53e+08,7.21e+08,0,0,-8678.801
0,38,12,0,0,1,23511.2,26854.8,29554.5,0,0,1444,144,0,5.53e+08,7.21e+08,0,0,2699.699
0,55,12,0,0,1,23511.2,26854.8,26599.1,0,0,3025,144,0,5.53e+08,7.21e+08,0,0,-255.7012
0,55,12,0,0,1,23511.2,26854.8,26599.1,0,0,3025,144,0,5.53e+08,7.21e+08,0,0,-255.7012
0,54,12,0,0,1,23511.2,26854.8,2049.61,0,0,2916,144,0,5.53e+08,7.21e+08,0,0,-24805.19
0,35,14,0,0,1,23511.2,26496.8,29554.5,0,0,1225,196,0,5.53e+08,7.02e+08,0,0,3057.699
0,35,14,0,0,1,23511.2,26496.8,29554.5,0,0,1225,196,0,5.53e+08,7.02e+08,0,0,3057.699
0,32,16,0,0,1,23511.2,25959.7,35465.4,0,0,1024,256,0,5.53e+08,6.74e+08,0,0,9505.699
0,26,14,0,0,1,23511.2,25780.6,31032.3,0,0,676,196,0,5.53e+08,6.65e+08,0,0,5251.701
0,30,16,0,0,1,23511.2,25243.5,27042.4,0,0,900,256,0,5.53e+08,6.37e+08,0,0,1798.9
0,29,13,0,0,1,23511.2,25064.5,0,0,0,841,169,0,5.53e+08,6.28e+08,0,0,-25064.5
0,29,13,0,0,1,23511.2,25064.5,0,0,0,841,169,0,5.53e+08,6.28e+08,0,0,-25064.5
0,32,12,0,0,1,23511.2,25064.5,26599.1,0,0,1024,144,0,5.53e+08,6.28e+08,0,0,1534.6
0,26,12,0,0,1,23511.2,24885.5,26599.1,0,0,676,144,0,5.53e+08,6.19e+08,0,0,1713.6
0,31,16,0,0,1,23511.2,24706.5,28963.4,0,0,961,256,0,5.53e+08,6.10e+08,0,0,4256.9
0,23,14,0,0,1,23511.2,24169.4,31032.3,0,0,529,196,0,5.53e+08,5.84e+08,0,0,6862.9
0,25,13,0,0,1,23511.2,23456.8,26008,0,0,625,169,0,5.53e+08,5.50e+08,0,0,2551.199
0,48,16,0,0,1,23511.2,23274.2,39898.6,0,0,2304,256,0,5.53e+08,5.42e+08,0,0,16624.4
0,48,16,0,0,1,23511.2,23274.2,39898.6,0,0,2304,256,0,5.53e+08,5.42e+08,0,0,16624.4
0,38,12,0,0,1,23511.2,23274.2,25121.4,0,0,1444,144,0,5.53e+08,5.42e+08,0,0,1847.201
0,22,12,0,0,1,23511.2,23274.2,26155.8,0,0,484,144,0,5.53e+08,5.42e+08,0,0,2881.602
0,42,16,0,1,1,23511.2,23274.2,29554.5,0,0,1764,256,0,5.53e+08,5.42e+08,0,0,6280.301
0,36,14,0,0,1,23511.2,23274.2,33248.8,0,0,1296,196,0,5.53e+08,5.42e+08,0,0,9974.602
0,55,12,0,0,1,23511.2,22916.1,17732.7,0,0,3025,144,0,5.53e+08,5.25e+08,0,0,-5183.4
0,35,16,0,0,1,23511.2,22737.1,21834.9,0,0,1225,256,0,5.53e+08,5.17e+08,0,0,-902.1992
0,27,14,0,0,1,23511.2,22558.1,23531.3,0,0,729,196,0,5.53e+08,5.09e+08,0,0,973.2012
0,28,12,0,0,1,23511.2,22379,29554.5,0,0,784,144,0,5.53e+08,5.01e+08,0,0,7175.5
0,28,16,0,0,1,23511.2,22379,27337.9,0,0,784,256,0,5.53e+08,5.01e+08,0,0,4958.9
0,42,17,0,0,1,23511.2,22379,0,0,0,1764,289,0,5.53e+08,5.01e+08,0,0,-22379
0,42,17,0,0,1,23511.2,22379,0,0,0,1764,289,0,5.53e+08,5.01e+08,0,0,-22379
0,35,14,0,0,1,23511.2,22379,22165.9,0,0,1225,196,0,5.53e+08,5.01e+08,0,0,-213.0996
0,26,14,0,0,1,23511.2,22021,22165.9,0,0,676,196,0,5.53e+08,4.85e+08,0,0,144.9004
0,24,12,0,1,1,23511.2,21483.9,23052.5,0,0,576,144,0,5.53e+08,4.62e+08,0,0,1568.6
0,30,16,0,0,1,23511.2,21483.9,22165.9,0,0,900,256,0,5.53e+08,4.62e+08,0,0,682
0,28,16,0,0,1,23511.2,21483.9,11821.8,0,0,784,256,0,5.53e+08,4.62e+08,0,0,-9662.101
0,45,12,0,0,1,23511.2,21483.9,0,0,0,2025,144,0,5.53e+08,4.62e+08,0,0,-21483.9
0,27,13,0,0,0,23511.2,21483.9,22165.9,0,0,729,169,0,5.53e+08,4.62e+08,0,0,682
0,35,12,0,0,1,23511.2,21483.9,29554.5,0,0,1225,144,0,5.53e+08,4.62e+08,0,0,8070.6
0,54,15,0,0,1,23511.2,21483.9,59109.1,0,0,2916,225,0,5.53e+08,4.62e+08,0,0,37625.2
0,25,12,0,1,1,23511.2,21483.9,25121.4,0,0,625,144,0,5.53e+08,4.62e+08,0,0,3637.5
0,28,12,0,0,1,23511.2,21483.9,23643.6,0,0,784,144,0,5.53e+08,4.62e+08,0,0,2159.699
0,31,14,0,0,1,23511.2,21483.9,27830,0,0,961,196,0,5.53e+08,4.62e+08,0,0,6346.1
0,28,17,0,0,1,23511.2,20946.8,69453.1,0,0,784,289,0,5.53e+08,4.39e+08,0,0,48506.3
0,34,17,0,0,1,23511.2,20588.7,23422,0,0,1156,289,0,5.53e+08,4.24e+08,0,0,2833.301
0,55,12,0,0,1,23511.2,20588.7,22165.9,0,0,3025,144,0,5.53e+08,4.24e+08,0,0,1577.201
0,23,12,0,0,1,23511.2,19854.7,18914.9,0,0,529,144,0,5.53e+08,3.94e+08,0,0,-939.7988
0,28,12,0,0,1,23511.2,18798.4,36943.2,0,0,784,144,0,5.53e+08,3.53e+08,0,0,18144.8
0,31,12,0,0,1,23511.2,17903.2,22165.9,0,0,961,144,0,5.53e+08,3.21e+08,0,0,4262.701
0,38,12,0,0,1,23511.2,16112.9,30293.4,0,0,1444,144,0,5.53e+08,2.60e+08,0,0,14180.5
0,28,12,0,0,1,23511.2,16112.9,0,0,0,784,144,0,5.53e+08,2.60e+08,0,0,-16112.9
0,27,12,0,0,1,23511.2,15038.7,12738,0,0,729,144,0,5.53e+08,2.26e+08,0,0,-2300.7
0,25,13,0,0,0,23511.2,14322.6,20850.7,0,0,625,169,0,5.53e+08,2.05e+08,0,0,6528.1
0,50,16,0,0,0,23511.2,14322.6,39974,0,0,2500,256,0,5.53e+08,2.05e+08,0,0,25651.4
0,32,12,0,1,1,23511.2,13964.5,66497.7,0,0,1024,144,0,5.53e+08,1.95e+08,0,0,52533.2
0,32,12,0,0,1,23511.2,13785.5,31032.3,0,0,1024,144,0,5.53e+08,1.90e+08,0,0,17246.8
0,25,12,0,0,1,23511.2,11279,21279.3,0,0,625,144,0,5.53e+08,1.27e+08,0,0,10000.3
0,26,12,0,0,1,23511.2,0,0,0,1,676,144,0,5.53e+08,0,0,0,0
0,26,12,0,0,1,23315.3,26767.1,27633.5,0,0,676,144,0,5.44e+08,7.16e+08,0,0,866.4004
0,25,12,0,0,1,23119.3,24074.5,25195.2,0,0,625,144,0,5.35e+08,5.80e+08,0,0,1120.699
0,27,15,0,0,1,23119.3,0,0,0,1,729,225,0,5.35e+08,0,0,0,0
0,23,12,0,0,1,22982.2,24033.3,14777.3,0,0,529,144,0,5.28e+08,5.78e+08,0,0,-9256.001
0,30,16,0,0,1,22923.4,23274.2,28076.8,0,0,900,256,0,5.25e+08,5.42e+08,0,0,4802.602
0,24,16,0,0,0,22923.4,22379,26451.3,0,0,576,256,0,5.25e+08,5.01e+08,0,0,4072.301
0,29,17,0,0,1,22923.4,21483.9,27042.4,0,0,841,289,0,5.25e+08,4.62e+08,0,0,5558.5
0,47,13,0,0,1,22727.5,22558.1,24382.5,0,0,2209,169,0,5.17e+08,5.09e+08,0,0,1824.4
0,27,17,0,0,1,22727.5,22379,24086.9,0,0,729,289,0,5.17e+08,5.01e+08,0,0,1707.9
0,46,12,0,0,1,22727.5,21841.9,22904.8,0,0,2116,144,0,5.17e+08,4.77e+08,0,0,1062.9
0,26,12,0,0,1,22727.5,21483.9,26599.1,0,0,676,144,0,5.17e+08,4.62e+08,0,0,5115.199
0,28,12,0,0,1,22727.5,20051.6,22904.8,0,0,784,144,0,5.17e+08,4.02e+08,0,0,2853.201
0,34,12,0,0,1,22727.5,18619.4,20688.2,0,0,1156,144,0,5.17e+08,3.47e+08,0,0,2068.799
0,22,14,0,0,1,22682.4,24706.5,20688.2,0,0,484,196,0,5.14e+08,6.10e+08,0,0,-4018.301
0,50,16,0,0,0,22629.5,19693.5,17732.7,0,0,2500,256,0,5.12e+08,3.88e+08,0,0,-1960.801
0,27,17,0,0,1,22594.3,18261.3,28815.7,0,0,729,289,0,5.11e+08,3.33e+08,0,0,10554.4
0,23,14,0,0,1,22531.6,33658.1,26599.1,0,0,529,196,0,5.08e+08,1.13e+09,0,0,-7059.002
0,27,16,0,0,0,22531.6,30435.5,42854.1,0,0,729,256,0,5.08e+08,9.26e+08,0,0,12418.6
0,33,12,0,0,1,22531.6,26496.8,24973.6,0,0,1089,144,0,5.08e+08,7.02e+08,0,0,-1523.201
0,31,12,0,0,1,22531.6,25064.5,29554.5,0,0,961,144,0,5.08e+08,6.28e+08,0,0,4490
0,47,12,0,1,1,22531.6,25028.7,25564.7,0,0,2209,144,0,5.08e+08,6.26e+08,0,0,536
0,43,14,0,0,1,22531.6,23274.2,28520.1,0,0,1849,196,0,5.08e+08,5.42e+08,0,0,5245.9
0,20,12,0,0,1,22531.6,23274.2,24382.5,0,0,400,144,0,5.08e+08,5.42e+08,0,0,1108.301
0,34,12,0,0,1,22531.6,22379,26599.1,0,0,1156,144,0,5.08e+08,5.01e+08,0,0,4220.1
0,26,13,0,0,1,22531.6,22379,37238.7,0,0,676,169,0,5.08e+08,5.01e+08,0,0,14859.7
0,44,12,0,0,1,22531.6,22379,23643.6,0,0,1936,144,0,5.08e+08,5.01e+08,0,0,1264.6
0,27,16,0,0,1,22531.6,21483.9,23643.6,0,0,729,256,0,5.08e+08,4.62e+08,0,0,2159.699
0,29,12,0,0,1,22531.6,21483.9,22165.9,0,0,841,144,0,5.08e+08,4.62e+08,0,0,682
0,41,12,0,1,1,22531.6,20946.8,22165.9,0,0,1681,144,0,5.08e+08,4.39e+08,0,0,1219.1
0,27,15,0,0,1,22531.6,20588.7,35465.4,0,0,729,225,0,5.08e+08,4.24e+08,0,0,14876.7
